Theta (deg),Phi (deg),Frequency (MHz),Gain (dBi),Return Loss (dB),Return Loss (deg),Return Loss Reference (dB),Return Loss Reference (deg),Insertion Loss (dB),Intertion Loss (deg),Absolute Gain (dBi),Insertion (deg)
0,0,2108,11.08252251,-20.98122025,-124.1418686,1.41596806,-73.46443939,-25.66503334,0,11.11730819,-7.513319016
0,0,2109,11.08348175,-20.69981956,-120.4885788,1.245595098,-66.14429474,-25.67796898,0,11.12060597,-10.42506504
0,0,2110,11.08461565,-20.45097733,-116.8218231,1.151407123,-58.83784485,-25.69071007,0,11.12393907,-13.33680534
0,0,2111,11.08578761,-20.27023315,-113.1439362,1.112235546,-51.54214478,-25.70339584,0,11.12679003,-16.24865723
0,0,2112,11.08706558,-20.12276459,-109.4562912,1.095201969,-44.26105118,-25.71595573,0,11.12949112,-19.16053581
0,0,2113,11.08873937,-19.99955559,-105.7601852,1.096603394,-37.00445938,-25.72809601,0,11.13239191,-22.07237244
0,0,2114,11.09023094,-19.89321518,-102.0565186,1.143146276,-29.77356911,-25.74039078,0,11.13497114,-24.98421478
0,0,2115,11.09220968,-19.80131531,-98.34580994,1.218068838,-22.54563332,-25.75216675,0,11.13791175,-27.89604568
0,0,2116,11.09417192,-19.72140694,-94.62852478,1.346367836,-15.32083702,-25.76392365,0,11.14072724,-30.80784225
0,0,2117,11.0964895,-19.65284538,-90.90476227,1.613948107,-8.097587585,-25.77528572,0,11.14378966,-33.7195015
0,0,2118,11.09874459,-19.59488297,-87.17450714,1.785427094,-0.874658108,-25.78666687,0,11.14668379,-36.63113403
0,0,2119,11.10095044,-19.54392815,-83.43690491,1.850878835,6.342915058,-25.79804993,0,11.14945858,-39.5426445
0,0,2120,11.10307833,-19.49362564,-79.68912506,1.858552098,13.52222061,-25.80945969,0,11.15215479,-42.4540863
0,0,2121,11.10499697,-19.43394089,-75.92622375,1.796591759,20.67718887,-25.82102203,0,11.15475645,-45.36551285
0,0,2122,11.10681334,-19.35067558,-72.13983917,1.556702971,27.82621956,-25.83261871,0,11.15754169,-48.27688217
0,0,2123,11.10848605,-19.22529602,-68.33222961,1.501015306,34.97385406,-25.84427834,0,11.16070923,-51.1882515
0,0,2124,11.11028845,-19.03643608,-64.51113892,1.489909768,42.11978149,-25.8557148,0,11.16484737,-54.09970856
0,0,2125,11.11188352,-18.79687119,-60.67920303,1.522193551,49.26664734,-25.86725235,0,11.1695572,-57.01111603
0,0,2126,11.11352743,-18.61700821,-56.83826447,1.58708632,56.41151428,-25.87862206,0,11.17365678,-59.92259598
0,0,2127,11.1148908,-18.47966766,-52.98901749,1.673712492,63.56784821,-25.89014053,0,11.17696592,-62.83410645
0,0,2128,11.11638048,-18.37083054,-49.13227081,1.783865333,70.73829651,-25.90138817,0,11.1800425,-65.74570465
0,0,2129,11.11778534,-18.28319168,-45.26863861,1.898129463,77.92837524,-25.91256332,0,11.18275484,-68.65720367
0,0,2130,11.1192452,-18.21288109,-41.39858246,2.01019311,85.1216507,-25.92351341,0,11.1852832,-71.56867218
0,0,2131,11.12042785,-18.15740013,-37.52224731,2.116081238,92.3167038,-25.93456078,0,11.18732147,-74.48016357
0,0,2132,11.12170496,-18.11562538,-33.63951874,2.214502573,99.51682281,-25.94533539,0,11.18925019,-77.39163208
0,0,2133,11.12256419,-18.08456802,-29.74979782,2.304763556,106.7295685,-25.95635414,0,11.190598,-80.302948
0,0,2134,11.12369672,-18.06063271,-25.85162354,2.375121832,113.9593353,-25.96693039,0,11.1921095,-83.21430206
0,0,2135,11.12454824,-18.03672028,-21.94117355,2.443507433,121.2086563,-25.97762299,0,11.19334175,-86.12553406
0,0,2136,11.12548378,-18.00345802,-18.01175499,2.463673592,128.4776917,-25.98807144,0,11.19481044,-89.03668976
0,0,2137,11.12641824,-17.94857025,-14.05980873,2.477722168,135.7588654,-25.9983654,0,11.1966338,-91.94786835
0,0,2138,11.12728367,-17.86250305,-10.09135628,2.467774153,143.0518341,-26.00857735,0,11.19891627,-94.85904694
0,0,2139,11.12808653,-17.74363899,-6.111109257,2.465478182,150.3587952,-26.01870537,0,11.2017237,-97.77019501
0,0,2140,11.12892291,-17.60670471,-2.121183157,2.448454142,157.6737976,-26.02865791,0,11.20493963,-100.6813431
0,0,2141,11.12982036,-17.48126602,1.877429485,2.426233053,165.001358,-26.03840828,0,11.20808491,-103.5924072
0,0,2142,11.13058376,-17.37624741,5.884141445,2.396647453,172.3322144,-26.04813766,0,11.21078171,-106.5035324
0,0,2143,11.13134424,-17.29170418,9.897732735,2.366204739,179.6730499,-26.0576973,0,11.21313363,-109.4145966
0,0,2144,11.13201744,-17.22492599,13.9179697,2.334506989,-172.9820557,-26.06715393,0,11.21508636,-112.3255768
0,0,2145,11.13300153,-17.1734581,17.94461441,2.314892769,-165.6264343,-26.07609177,0,11.21707039,-115.2364655
